train_step,pc_metric,pc_steps,pc_total,pi_max_steps,pi_steps,test_acc,test_loss,lambda_gate,seed,dt,rollout_tol,rollout_steps,oracle_every,lambda_cap,log_path
680,3.0,3.0,3.0,3.0,,0.9731,0.0853,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
700,3.0,3.0,3.0,3.0,,0.975,0.0794,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
720,3.0,3.0,3.0,3.0,,0.9767,0.0762,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9753,0.0798,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
760,3.0,3.0,3.0,3.0,,0.976,0.0768,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
780,3.0,3.0,3.0,3.0,,0.9765,0.0744,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9754,0.0787,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9763,0.0772,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
840,3.0,3.0,3.0,3.0,,0.9654,0.1107,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9746,0.0775,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
880,3.0,3.0,3.0,3.0,,0.9735,0.0836,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
900,3.0,3.0,3.0,3.0,,0.9758,0.0808,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9746,0.078,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
940,3.0,3.0,3.0,3.0,,0.9774,0.0728,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9778,0.071,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
980,3.0,3.0,3.0,3.0,,0.9776,0.0673,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9788,0.0717,0.0,0,0.0036,0.0005,8,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
20,3.0,3.0,3.0,3.0,,0.8485,0.5857,0.317,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
40,3.0,3.0,3.0,3.0,,0.9064,0.3909,0.32,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
60,3.0,3.0,3.0,3.0,,0.931,0.3332,0.341,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
80,3.0,3.0,3.0,3.0,,0.9392,0.275,0.277,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9389,0.2417,0.32,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
120,3.0,3.0,3.0,3.0,,0.9446,0.2483,0.332,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9486,0.2201,0.321,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
160,3.0,3.0,3.0,3.0,,0.9399,0.2505,0.37,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
180,3.0,3.0,3.0,3.0,,0.9541,0.2191,0.317,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
200,3.0,3.0,3.0,3.0,,0.9553,0.1946,0.407,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
220,3.0,3.0,3.0,3.0,,0.958,0.2118,0.324,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
240,3.0,3.0,3.0,3.0,,0.9606,0.1747,0.329,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
260,3.0,3.0,3.0,3.0,,0.9579,0.197,0.333,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
280,3.0,3.0,3.0,3.0,,0.9605,0.2279,0.335,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
300,3.0,3.0,3.0,3.0,,0.9589,0.2006,0.365,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
320,3.0,3.0,3.0,3.0,,0.9579,0.1782,0.436,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
340,3.0,3.0,3.0,3.0,,0.9642,0.1595,0.389,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9638,0.1949,0.228,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
380,3.0,3.0,3.0,3.0,,0.9638,0.1663,0.393,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
400,3.0,3.0,3.0,3.0,,0.9619,0.1802,0.308,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
420,3.0,3.0,3.0,3.0,,0.9638,0.1995,0.258,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
440,3.0,3.0,3.0,3.0,,0.963,0.1756,0.387,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9593,0.2188,0.263,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9665,0.1563,0.325,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
500,3.0,3.0,3.0,3.0,,0.9637,0.1769,0.353,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
520,3.0,3.0,3.0,3.0,,0.9646,0.1747,0.31,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9672,0.1366,0.379,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9687,0.1357,0.467,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
580,3.0,3.0,3.0,3.0,,0.9672,0.1401,0.351,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
600,3.0,3.0,3.0,3.0,,0.966,0.1907,0.383,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9677,0.1676,0.354,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9622,0.1517,0.335,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
660,3.0,3.0,3.0,3.0,,0.9678,0.1625,0.336,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
680,3.0,3.0,3.0,3.0,,0.966,0.1443,0.329,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
700,3.0,3.0,3.0,3.0,,0.9643,0.1951,0.293,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
720,3.0,3.0,3.0,3.0,,0.9647,0.1593,0.348,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9685,0.1844,0.283,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
760,3.0,3.0,3.0,3.0,,0.9657,0.1708,0.386,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
780,3.0,3.0,3.0,3.0,,0.9646,0.1599,0.317,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9657,0.1663,0.308,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
820,3.0,3.0,3.0,3.0,,0.966,0.1566,0.308,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
840,3.0,3.0,3.0,3.0,,0.964,0.1762,0.369,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9665,0.1757,0.374,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
880,3.0,3.0,3.0,3.0,,0.9654,0.1741,0.345,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
900,3.0,3.0,3.0,3.0,,0.9643,0.1734,0.313,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9647,0.1635,0.365,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
940,3.0,3.0,3.0,3.0,,0.9619,0.1684,0.331,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9605,0.1601,0.508,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
980,3.0,3.0,3.0,3.0,,0.961,0.1912,0.34,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9612,0.1774,0.325,0,0.0036,0.0005,8,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle3_devgpu.log
20,3.0,3.0,3.0,3.0,,0.8483,0.4607,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
40,3.0,3.0,3.0,3.0,,0.895,0.346,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
60,3.0,3.0,3.0,3.0,,0.9093,0.3043,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
80,3.0,3.0,3.0,3.0,,0.9302,0.2372,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9361,0.2119,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
120,3.0,3.0,3.0,3.0,,0.9356,0.2146,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9414,0.1913,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
160,3.0,3.0,3.0,3.0,,0.9424,0.1854,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
180,3.0,3.0,3.0,3.0,,0.95,0.1719,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
200,3.0,3.0,3.0,3.0,,0.9512,0.1582,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
220,3.0,3.0,3.0,3.0,,0.9546,0.1467,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
240,3.0,3.0,3.0,3.0,,0.9535,0.1442,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
260,3.0,3.0,3.0,3.0,,0.9641,0.1202,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
280,3.0,3.0,3.0,3.0,,0.9624,0.1261,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
300,3.0,3.0,3.0,3.0,,0.9622,0.1197,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
320,3.0,3.0,3.0,3.0,,0.9596,0.128,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
340,3.0,3.0,3.0,3.0,,0.9621,0.123,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9654,0.1078,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
380,3.0,3.0,3.0,3.0,,0.9677,0.0999,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
400,3.0,3.0,3.0,3.0,,0.965,0.1159,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
420,3.0,3.0,3.0,3.0,,0.9681,0.1,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
440,3.0,3.0,3.0,3.0,,0.9702,0.0955,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9687,0.0986,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9694,0.0961,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
500,3.0,3.0,3.0,3.0,,0.97,0.0901,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
520,3.0,3.0,3.0,3.0,,0.9728,0.0876,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9736,0.0885,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9717,0.0905,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
580,3.0,3.0,3.0,3.0,,0.9722,0.0862,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
600,3.0,3.0,3.0,3.0,,0.9748,0.0799,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9727,0.0901,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9752,0.0816,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
660,3.0,3.0,3.0,3.0,,0.9727,0.0858,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
680,3.0,3.0,3.0,3.0,,0.9753,0.0846,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
700,3.0,3.0,3.0,3.0,,0.9749,0.0818,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
720,3.0,3.0,3.0,3.0,,0.9765,0.0778,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9756,0.0813,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
760,3.0,3.0,3.0,3.0,,0.9763,0.0771,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
780,3.0,3.0,3.0,3.0,,0.9757,0.0756,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
800,3.0,3.0,3.0,3.0,,0.976,0.0773,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9765,0.0737,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
840,3.0,3.0,3.0,3.0,,0.9661,0.1087,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9752,0.0787,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
880,3.0,3.0,3.0,3.0,,0.971,0.0895,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
900,3.0,3.0,3.0,3.0,,0.9741,0.0812,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9742,0.08,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
940,3.0,3.0,3.0,3.0,,0.9768,0.0728,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9773,0.0725,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
980,3.0,3.0,3.0,3.0,,0.9776,0.0666,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9779,0.0728,0.0,0,0.0036,0.0005,8,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
20,3.0,3.0,3.0,3.0,,0.8358,0.6778,0.314,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
40,3.0,3.0,3.0,3.0,,0.9019,0.4212,0.314,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
60,3.0,3.0,3.0,3.0,,0.9237,0.3427,0.377,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
80,3.0,3.0,3.0,3.0,,0.9325,0.2926,0.277,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9347,0.2582,0.328,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
120,3.0,3.0,3.0,3.0,,0.9387,0.2607,0.361,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9429,0.253,0.323,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
160,3.0,3.0,3.0,3.0,,0.9329,0.2696,0.348,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
180,3.0,3.0,3.0,3.0,,0.9493,0.2412,0.357,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
200,3.0,3.0,3.0,3.0,,0.9475,0.2394,0.307,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
220,3.0,3.0,3.0,3.0,,0.9508,0.2515,0.299,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
240,3.0,3.0,3.0,3.0,,0.9519,0.201,0.323,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
260,3.0,3.0,3.0,3.0,,0.9548,0.2028,0.308,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
280,3.0,3.0,3.0,3.0,,0.9517,0.2367,0.345,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
300,3.0,3.0,3.0,3.0,,0.9578,0.2055,0.326,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
320,3.0,3.0,3.0,3.0,,0.9523,0.206,0.288,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
340,3.0,3.0,3.0,3.0,,0.9588,0.1775,0.423,0,0.0036,0.0005,8,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.0036_tol0.0005_steps8_oracle5_devgpu.log
